Date,Close,Open
2010-09-23,1.3040000200271606,1.3259999752044678
2010-09-24,1.340000033378601,1.3300000429153442
2010-09-27,1.3686670064926147,1.3600000143051147
2010-09-28,1.4266669750213623,1.4026670455932617
2010-09-29,1.4653329849243164,1.4126670360565186
2010-09-30,1.3606669902801514,1.4666670560836792
2010-10-01,1.3733329772949219,1.3793330192565918
2010-10-04,1.3993330001831055,1.3619999885559082
2010-10-05,1.4079999923706055,1.409999966621399
2010-10-06,1.3639999628067017,1.4040000438690186
2010-10-07,1.3619999885559082,1.3713330030441284
2010-10-08,1.3619999885559082,1.3619999885559082
2010-10-11,1.3493330478668213,1.3626669645309448
2010-10-12,1.3493330478668213,1.3466670513153076
2010-10-13,1.369333028793335,1.3760000467300415
2010-10-14,1.3833329677581787,1.399999976158142
2010-10-15,1.369333028793335,1.3926670551300049
2010-10-18,1.348667025566101,1.3680000305175781
2010-10-19,1.3366669416427612,1.3466670513153076
2010-10-20,1.3766670227050781,1.343999981880188
2010-10-21,1.3833329677581787,1.3739999532699585
2010-10-22,1.3813329935073853,1.3786669969558716
2010-10-25,1.3899999856948853,1.3960000276565552
2010-10-26,1.4240000247955322,1.386667013168335
2010-10-27,1.399999976158142,1.4166669845581055
2010-10-28,1.4126670360565186,1.4259999990463257
2010-10-29,1.4559999704360962,1.4093329906463623
2010-11-01,1.4273329973220825,1.4626669883728027
2010-11-02,1.4166669845581055,1.4453330039978027
2010-11-03,1.4513330459594727,1.418666958808899
2010-11-04,1.659999966621399,1.5066670179367065
2010-11-05,1.6293330192565918,1.6579999923706055
2010-11-08,1.6653330326080322,1.6333329677581787
2010-11-09,1.6419999599456787,1.6666669845581055
2010-11-10,1.957332968711853,1.6319999694824219
2010-11-11,1.869333028793335,1.9066669940948486
2010-11-12,1.9893330335617065,1.8833329677581787
2010-11-15,2.053333044052124,2.01466703414917
2010-11-16,1.9780000448226929,2.066667079925537
2010-11-17,1.965999960899353,2.0133330821990967
2010-11-18,1.9926669597625732,2.0446670055389404
2010-11-19,2.065999984741211,2.010667085647583
2010-11-22,2.2266669273376465,2.1046669483184814
2010-11-23,2.3046669960021973,2.2193329334259033
2010-11-24,2.3646669387817383,2.351332902908325
2010-11-26,2.3546669483184814,2.373332977294922
2010-11-29,2.2886669635772705,2.3606669902801514
2010-11-30,2.355333089828491,2.249332904815674
2010-12-01,2.2899999618530273,2.3913331031799316
2010-12-02,2.1566669940948486,2.2673330307006836
2010-12-03,2.0993330478668213,2.134000062942505
2010-12-06,2.02066707611084,2.0899999141693115
2010-12-07,2.1040000915527344,2.0326669216156006
2010-12-08,2.1579999923706055,2.1653330326080322
2010-12-09,2.136667013168335,2.167332887649536
2010-12-10,2.101332902908325,2.136667013168335
2010-12-13,2.0366671085357666,2.109333038330078
2010-12-14,1.9019999504089355,2.0193328857421875
2010-12-15,1.9733330011367798,1.9113329648971558
2010-12-16,2.053999900817871,2.0
2010-12-17,2.0906670093536377,2.0893330574035645
2010-12-20,2.113332986831665,2.109333038330078
2010-12-21,2.1506669521331787,2.119999885559082
2010-12-22,2.175333023071289,2.1500000953674316
2010-12-23,2.00600004196167,2.0840001106262207
2010-12-27,1.7033330202102661,1.8680000305175781
2010-12-28,1.7606669664382935,1.7233330011367798
2010-12-29,1.848667025566101,1.8020000457763672
2010-12-30,1.7666670083999634,1.8466670513153076
2010-12-31,1.775333046913147,1.7713329792022705
2011-01-03,1.7746670246124268,1.7893329858779907
2011-01-04,1.777999997138977,1.7773330211639404
2011-01-05,1.7886669635772705,1.7653330564498901
2011-01-06,1.858667016029358,1.7886669635772705
2011-01-07,1.8826669454574585,1.8666670322418213
2011-01-10,1.8966670036315918,1.878000020980835
2011-01-11,1.797333002090454,1.906000018119812
2011-01-12,1.797333002090454,1.8006670475006104
2011-01-13,1.7480000257492065,1.797333002090454
2011-01-14,1.7166670560836792,1.7433329820632935
2011-01-18,1.7093329429626465,1.698667049407959
2011-01-19,1.6019999980926514,1.6846669912338257
2011-01-20,1.5080000162124634,1.6019999980926514
2011-01-21,1.5360000133514404,1.5413329601287842
2011-01-24,1.6326669454574585,1.5686670541763306
2011-01-25,1.6453330516815186,1.6433329582214355
2011-01-26,1.649999976158142,1.647333025932312
2011-01-27,1.6613329648971558,1.6493330001831055
2011-01-28,1.6006669998168945,1.658666968345642
2011-01-31,1.6066670417785645,1.6033329963684082
2011-02-01,1.593999981880188,1.6206669807434082
2011-02-02,1.5959999561309814,1.6106669902801514
2011-02-03,1.5753329992294312,1.5880000591278076
2011-02-04,1.5640000104904175,1.5626670122146606
2011-02-07,1.5379999876022339,1.5506670475006104
2011-02-08,1.6326669454574585,1.585332989692688
2011-02-09,1.547333002090454,1.608667016029358
2011-02-10,1.5479999780654907,1.5506670475006104
2011-02-11,1.5499999523162842,1.5499999523162842
2011-02-14,1.5386669635772705,1.5759999752044678
2011-02-15,1.5226670503616333,1.534000039100647
2011-02-16,1.6486669778823853,1.5399999618530273
2011-02-17,1.5733330249786377,1.6419999599456787
2011-02-18,1.5453330278396606,1.5553330183029175
2011-02-22,1.4579999446868896,1.525333046913147
2011-02-23,1.4553329944610596,1.4786670207977295
2011-02-24,1.5019999742507935,1.4520000219345093
2011-02-25,1.5740000009536743,1.5206669569015503
2011-02-28,1.5926669836044312,1.5826669931411743
2011-03-01,1.5959999561309814,1.6033329963684082
2011-03-02,1.6013330221176147,1.5880000591278076
2011-03-03,1.6239999532699585,1.6319999694824219
2011-03-04,1.6633330583572388,1.6319999694824219
2011-03-07,1.6626670360565186,1.6619999408721924
2011-03-08,1.6440000534057617,1.6399999856948853
2011-03-09,1.6480000019073486,1.6440000534057617
2011-03-10,1.6006669998168945,1.6293330192565918
2011-03-11,1.6046669483184814,1.590000033378601
2011-03-14,1.5499999523162842,1.5880000591278076
2011-03-15,1.5299999713897705,1.4800000190734863
2011-03-16,1.5213329792022705,1.5240000486373901
2011-03-17,1.5206669569015503,1.5493329763412476
2011-03-18,1.5306669473648071,1.5460000038146973
2011-03-21,1.5153330564498901,1.536666989326477
2011-03-22,1.4793330430984497,1.5153330564498901
2011-03-23,1.480666995048523,1.4739999771118164
2011-03-24,1.4886670112609863,1.4759999513626099
2011-03-25,1.5166670083999634,1.495332956314087
2011-03-28,1.5499999523162842,1.5133329629898071
2011-03-29,1.5946669578552246,1.553333044052124
2011-03-30,1.5806670188903809,1.6073329448699951
2011-03-31,1.850000023841858,1.7699999809265137
2011-04-01,1.7773330211639404,1.8300000429153442
2011-04-04,1.722000002861023,1.7886669635772705
2011-04-05,1.7799999713897705,1.726667046546936
2011-04-06,1.7660000324249268,1.7993329763412476
2011-04-07,1.815999984741211,1.7899999618530273
2011-04-08,1.7660000324249268,1.8386670351028442
2011-04-11,1.6846669912338257,1.76466703414917
2011-04-12,1.6433329582214355,1.6720000505447388
2011-04-13,1.6619999408721924,1.675333023071289
2011-04-14,1.6759999990463257,1.6579999923706055
2011-04-15,1.7053329944610596,1.7100000381469727
2011-04-18,1.668666958808899,1.675333023071289
2011-04-19,1.6773329973220825,1.684000015258789
2011-04-20,1.7166670560836792,1.713333010673523
2011-04-21,1.7826670408248901,1.7233330011367798
2011-04-25,1.7593330144882202,1.7799999713897705
2011-04-26,1.7953330278396606,1.7773330211639404
2011-04-27,1.8053330183029175,1.7953330278396606
2011-04-28,1.843999981880188,1.8046669960021973
2011-04-29,1.840000033378601,1.8459999561309814
2011-05-02,1.8300000429153442,1.840000033378601
2011-05-03,1.7913329601287842,1.8253329992294312
2011-05-04,1.7793329954147339,1.7853330373764038
2011-05-05,1.762666940689087,1.8133330345153809
2011-05-06,1.8079999685287476,1.7933330535888672
2011-05-09,1.8606669902801514,1.7999999523162842
2011-05-10,1.8886669874191284,1.8826669454574585
2011-05-11,1.8046669960021973,1.8799999952316284
2011-05-12,1.8446669578552246,1.8046669960021973
2011-05-13,1.8366669416427612,1.8666670322418213
2011-05-16,1.773332953453064,1.8660000562667847
2011-05-17,1.730666995048523,1.7999999523162842
2011-05-18,1.7566670179367065,1.7400000095367432
2011-05-19,1.8799999952316284,1.8020000457763672
2011-05-20,1.8646670579910278,1.8839999437332153
2011-05-23,1.7879999876022339,1.841333031654358
2011-05-24,1.7813329696655273,1.801332950592041
2011-05-25,1.9320000410079956,1.7933330535888672
2011-05-26,1.9653329849243164,1.9213329553604126
2011-05-27,1.9700000286102295,1.9693330526351929
2011-05-31,2.0093328952789307,1.9793330430984497
2011-06-01,1.901332974433899,2.0
2011-06-02,1.9173330068588257,1.901332974433899
2011-06-03,2.0086669921875,1.9966670274734497
2011-06-06,1.9133330583572388,2.006666898727417
2011-06-07,1.891332983970642,1.929332971572876
2011-06-08,1.8079999685287476,1.8960000276565552
2011-06-09,1.841333031654358,1.8286670446395874
2011-06-10,1.8573329448699951,1.8346669673919678
2011-06-13,1.8953330516815186,1.8713330030441284
2011-06-14,1.9066669940948486,1.9026670455932617
2011-06-15,1.8213330507278442,1.8960000276565552
2011-06-16,1.7666670083999634,1.8446669578552246
2011-06-17,1.7666670083999634,1.7913329601287842
2011-06-20,1.7339999675750732,1.75266695022583
2011-06-21,1.835332989692688,1.7493330240249634
2011-06-22,1.8140000104904175,1.824666976928711
2011-06-23,1.8473329544067383,1.8133330345153809
2011-06-24,1.8380000591278076,1.8426669836044312
2011-06-27,1.8306670188903809,1.848667025566101
2011-06-28,1.8739999532699585,1.852666974067688
2011-06-29,1.8860000371932983,1.899999976158142
2011-06-30,1.9420000314712524,1.899999976158142
2011-07-01,1.9346669912338257,1.937999963760376
2011-07-05,1.942667007446289,1.9346669912338257
2011-07-06,1.9306670427322388,1.942667007446289
2011-07-07,1.9819999933242798,1.942667007446289
2011-07-08,1.920667052268982,1.9926669597625732
2011-07-11,1.8899999856948853,1.8933329582214355
2011-07-12,1.878000020980835,1.891332983970642
2011-07-13,1.9093329906463623,1.8953330516815186
2011-07-14,1.8406670093536377,1.9019999504089355
2011-07-15,1.8386670351028442,1.852666974067688
2011-07-18,1.8153330087661743,1.8226670026779175
2011-07-19,1.8593330383300781,1.8386670351028442
2011-07-20,1.9126670360565186,1.8666670322418213
2011-07-21,1.9133330583572388,1.9273329973220825
2011-07-22,1.952666997909546,1.9133330583572388
2011-07-25,1.8993330001831055,1.934000015258789
2011-07-26,1.8666670322418213,1.8873330354690552
2011-07-27,1.8426669836044312,1.899999976158142
2011-07-28,1.878000020980835,1.840000033378601
2011-07-29,1.878000020980835,1.8533329963684082
2011-08-01,1.9179999828338623,1.9113329648971558
2011-08-02,1.8226670026779175,1.9126670360565186
2011-08-03,1.8133330345153809,1.8333330154418945
2011-08-04,1.649999976158142,1.7673330307006836
2011-08-05,1.6160000562667847,1.6660000085830688
2011-08-08,1.5759999752044678,1.5399999618530273
2011-08-09,1.670667052268982,1.6100000143051147
2011-08-10,1.5880000591278076,1.6959999799728394
2011-08-11,1.6866669654846191,1.602666974067688
2011-08-12,1.753999948501587,1.7066669464111328
2011-08-15,1.7486670017242432,1.7746670246124268
2011-08-16,1.7400000095367432,1.7419999837875366
2011-08-17,1.722000002861023,1.7593330144882202
2011-08-18,1.6173330545425415,1.6666669845581055
2011-08-19,1.4866670370101929,1.5906670093536377
2011-08-22,1.463333010673523,1.5406670570373535
2011-08-23,1.5306669473648071,1.4620000123977661
2011-08-24,1.591333031654358,1.5399999618530273
2011-08-25,1.5406670570373535,1.591333031654358
2011-08-26,1.5820000171661377,1.5140000581741333
2011-08-29,1.647333025932312,1.6146670579910278
2011-08-30,1.6419999599456787,1.6333329677581787
2011-08-31,1.6493330001831055,1.6533329486846924
2011-09-01,1.600000023841858,1.6440000534057617
2011-09-02,1.5379999876022339,1.5773329734802246
2011-09-06,1.5293329954147339,1.5
2011-09-07,1.5893330574035645,1.5593329668045044
2011-09-08,1.5740000009536743,1.5720000267028809
2011-09-09,1.5313329696655273,1.5579999685287476
2011-09-12,1.525333046913147,1.5
2011-09-13,1.6053329706192017,1.534000039100647
2011-09-14,1.6226669549942017,1.6166670322418213
2011-09-15,1.6546670198440552,1.6386669874191284
2011-09-16,1.7200000286102295,1.6519999504089355
2011-09-19,1.718000054359436,1.6633330583572388
2011-09-20,1.7339999675750732,1.7319999933242798
2011-09-21,1.7233330011367798,1.7300000190734863
2011-09-22,1.7086670398712158,1.7093329429626465
2011-09-23,1.7586669921875,1.6993329524993896
2011-09-26,1.7013330459594727,1.7680000066757202
2011-09-27,1.746000051498413,1.7333329916000366
2011-09-28,1.6393330097198486,1.7333329916000366
2011-09-29,1.6080000400543213,1.7146669626235962
2011-09-30,1.6260000467300415,1.6533329486846924
2011-10-03,1.5820000171661377,1.6633330583572388
2011-10-04,1.5773329734802246,1.5526670217514038
2011-10-05,1.6913330554962158,1.6019999980926514
2011-10-06,1.797333002090454,1.6913330554962158
2011-10-07,1.7993329763412476,1.7986669540405273
2011-10-10,1.858667016029358,1.820667028427124
2011-10-11,1.8406670093536377,1.8339999914169312
2011-10-12,1.8533329963684082,1.8166669607162476
2011-10-13,1.8626669645309448,1.8420000076293945
2011-10-14,1.8700000047683716,1.8666670322418213
2011-10-17,1.8279999494552612,1.8573329448699951
2011-10-18,1.8893330097198486,1.8200000524520874
2011-10-19,1.8380000591278076,1.8680000305175781
2011-10-20,1.8226670026779175,1.829332947731018
2011-10-21,1.8686670064926147,1.8266669511795044
2011-10-24,1.9033329486846924,1.8580000400543213
2011-10-25,1.8833329677581787,1.8819999694824219
2011-10-26,1.8653329610824585,1.8793330192565918
2011-10-27,1.9173330068588257,1.8893330097198486
2011-10-28,1.9913330078125,1.899999976158142
2011-10-31,1.9579999446868896,1.9666670560836792
2011-11-01,1.925333023071289,1.8926670551300049
2011-11-02,1.9140000343322754,1.9333330392837524
2011-11-03,2.1640000343322754,2.0
2011-11-04,2.1540000438690186,2.0973329544067383
2011-11-07,2.0846669673919678,2.109333038330078
2011-11-08,2.122667074203491,2.0913329124450684
2011-11-09,2.058666944503784,2.058000087738037
2011-11-10,2.0886669158935547,2.062666893005371
2011-11-11,2.2426669597625732,2.126667022705078
2011-11-14,2.2146670818328857,2.200000047683716
2011-11-15,2.26200008392334,2.194667100906372
2011-11-16,2.3293330669403076,2.2320001125335693
2011-11-17,2.245332956314087,2.299999952316284
2011-11-18,2.173332929611206,2.2426669597625732
2011-11-21,2.117332935333252,2.1626670360565186
2011-11-22,2.138000011444092,2.117332935333252
2011-11-23,2.0966670513153076,2.117332935333252
2011-11-25,2.1106669902801514,2.103332996368408
2011-11-28,2.1706669330596924,2.1333329677581787
2011-11-29,2.1166670322418213,2.1659998893737793
2011-11-30,2.1826670169830322,2.1666669845581055
2011-12-01,2.173332929611206,2.171333074569702
2011-12-02,2.2200000286102295,2.188667058944702
2011-12-05,2.2946670055389404,2.23533296585083
2011-12-06,2.324666976928711,2.2799999713897705
2011-12-07,2.2793331146240234,2.308666944503784
2011-12-08,2.059333086013794,2.055999994277954
2011-12-09,2.069333076477051,2.0360000133514404
2011-12-12,2.0273330211639404,2.0293331146240234
2011-12-13,1.963333010673523,2.0380001068115234
2011-12-14,1.9019999504089355,1.9666670560836792
2011-12-15,1.9079999923706055,1.9113329648971558
2011-12-16,1.8666670322418213,1.9193329811096191
2011-12-19,1.850000023841858,1.8726669549942017
2011-12-20,1.8600000143051147,1.8700000047683716
2011-12-21,1.8380000591278076,1.8606669902801514
2011-12-22,1.8513330221176147,1.840000033378601
2011-12-23,1.8600000143051147,1.8666670322418213
2011-12-27,1.9046670198440552,1.843999981880188
2011-12-28,1.9006669521331787,1.9326670169830322
2011-12-29,1.9153330326080322,1.906000018119812
2011-12-30,1.9040000438690186,1.8993330001831055
2012-01-03,1.871999979019165,1.929332971572876
2012-01-04,1.8473329544067383,1.880666971206665
2012-01-05,1.8079999685287476,1.8506669998168945
2012-01-06,1.7940000295639038,1.8133330345153809
2012-01-09,1.8166669607162476,1.7999999523162842
2012-01-10,1.841333031654358,1.829332947731018
2012-01-11,1.8819999694824219,1.841333031654358
2012-01-12,1.8833329677581787,1.8986669778823853
2012-01-13,1.519333004951477,1.8933329582214355
2012-01-17,1.773332953453064,1.7746670246124268
2012-01-18,1.7873330116271973,1.7793329954147339
2012-01-19,1.784000039100647,1.8126670122146606
2012-01-20,1.773332953453064,1.7933330535888672
2012-01-23,1.7846670150756836,1.7873330116271973
2012-01-24,1.8279999494552612,1.775333046913147
2012-01-25,1.8646670579910278,1.8179999589920044
2012-01-26,1.929332971572876,1.8713330030441284
2012-01-27,1.9553329944610596,1.899999976158142
2012-01-30,1.9713330268859863,1.965999960899353
2012-01-31,1.937999963760376,1.9933329820632935
2012-02-01,1.972000002861023,1.937999963760376
2012-02-02,2.016666889190674,1.9813330173492432
2012-02-03,2.076667070388794,2.0273330211639404
2012-02-06,2.119999885559082,2.0733330249786377
2012-02-07,2.1066670417785645,2.119999885559082
2012-02-08,2.128667116165161,2.1066670417785645
2012-02-09,2.171999931335449,2.1333329677581787
2012-02-10,2.0733330249786377,2.1506669521331787
2012-02-13,2.0993330478668213,2.103332996368408
2012-02-14,2.2113330364227295,2.115999937057495
2012-02-15,2.240000009536743,2.206666946411133
2012-02-16,2.2786669731140137,2.233333110809326
2012-02-17,2.3313329219818115,2.2660000324249268
2012-02-21,2.299999952316284,2.324666976928711
2012-02-22,2.2813329696655273,2.299999952316284
2012-02-23,2.302000045776367,2.2660000324249268
2012-02-24,2.25,2.2820000648498535
2012-02-27,2.2413330078125,2.2273330688476562
2012-02-28,2.253999948501587,2.2426669597625732
2012-02-29,2.2273330688476562,2.253999948501587
2012-03-01,2.2939999103546143,2.2339999675750732
2012-03-02,2.2693328857421875,2.293333053588867
2012-03-05,2.251332998275757,2.2899999618530273
2012-03-06,2.2073330879211426,2.2166669368743896
2012-03-07,2.2079999446868896,2.2079999446868896
2012-03-08,2.204667091369629,2.2073330879211426
2012-03-09,2.315999984741211,2.2133328914642334
2012-03-12,2.4006669521331787,2.312666893005371
2012-03-13,2.4059998989105225,2.434000015258789
2012-03-14,2.3526670932769775,2.4000000953674316
2012-03-15,2.3333330154418945,2.3519999980926514
2012-03-16,2.3546669483184814,2.326667070388794
2012-03-19,2.3320000171661377,2.3506669998168945
2012-03-20,2.330667018890381,2.3320000171661377
2012-03-21,2.3433330059051514,2.3293330669403076
2012-03-22,2.293333053588867,2.3313329219818115
2012-03-23,2.2720000743865967,2.2839999198913574
2012-03-26,2.493333101272583,2.372667074203491
2012-03-27,2.5293331146240234,2.4773330688476562
2012-03-28,2.5233330726623535,2.518666982650757
2012-03-29,2.4886670112609863,2.5460000038146973
2012-03-30,2.4826669692993164,2.501332998275757
2012-04-02,2.438667058944702,2.4886670112609863
2012-04-03,2.5339999198913574,2.446666955947876
2012-04-04,2.3333330154418945,2.351332902908325
2012-04-05,2.2986669540405273,2.3399999141693115
2012-04-09,2.2100000381469727,2.2733330726623535
2012-04-10,2.1640000343322754,2.2100000381469727
2012-04-11,2.2060000896453857,2.2160000801086426
2012-04-12,2.22933292388916,2.251332998275757
2012-04-13,2.239332914352417,2.262666940689087
2012-04-16,2.1500000953674316,2.2273330688476562
2012-04-17,2.1493330001831055,2.1619999408721924
2012-04-18,2.177333116531372,2.1393330097198486
2012-04-19,2.2106668949127197,2.183332920074463
2012-04-20,2.2106668949127197,2.2093329429626465
2012-04-23,2.129333019256592,2.190666913986206
2012-04-24,2.121332883834839,2.121332883834839
2012-04-25,2.194000005722046,2.138000011444092
2012-04-26,2.2326669692993164,2.1973330974578857
2012-04-27,2.2226669788360596,2.240000009536743
2012-04-30,2.208667039871216,2.2179999351501465
2012-05-01,2.252000093460083,2.208667039871216
2012-05-02,2.262666940689087,2.233333110809326
2012-05-03,2.1640000343322754,2.260667085647583
2012-05-04,2.121999979019165,2.1546669006347656
2012-05-07,2.1646668910980225,2.130666971206665
2012-05-08,2.012666940689087,2.1666669845581055
2012-05-09,2.003999948501587,2.0199999809265137
2012-05-10,2.1973330974578857,2.197999954223633
2012-05-11,2.1500000953674316,2.1659998893737793
2012-05-14,2.003999948501587,2.128000020980835
2012-05-15,1.9620000123977661,2.0173330307006836
2012-05-16,1.9453330039978027,1.972000002861023
2012-05-17,1.9046670198440552,1.9533330202102661
2012-05-18,1.8373329639434814,1.891332983970642
2012-05-21,1.9179999828338623,1.8386670351028442
2012-05-22,2.053333044052124,2.006666898727417
2012-05-23,2.068000078201294,2.0373330116271973
2012-05-24,2.018666982650757,2.0833330154418945
2012-05-25,1.987333059310913,2.010667085647583
2012-05-29,2.1126670837402344,2.000667095184326
2012-05-30,2.0273330211639404,2.072000026702881
2012-05-31,1.9666670560836792,2.004667043685913
2012-06-01,1.8766670227050781,1.9019999504089355
2012-06-04,1.858667016029358,1.8686670064926147
2012-06-05,1.8606669902801514,1.8559999465942383
2012-06-06,1.9479999542236328,1.8799999952316284
2012-06-07,1.9286669492721558,1.987333059310913
2012-06-08,2.0053329467773438,1.9240000247955322
2012-06-11,1.9413330554962158,2.02066707611084
2012-06-12,1.9773329496383667,1.948667049407959
2012-06-13,1.9846669435501099,1.9700000286102295
2012-06-14,1.9593329429626465,2.01200008392334
2012-06-15,1.99399995803833,1.9593329429626465
2012-06-18,2.122667074203491,1.996000051498413
2012-06-19,2.1393330097198486,2.134666919708252
2012-06-20,2.252000093460083,2.233333110809326
2012-06-21,2.1459999084472656,2.2839999198913574
2012-06-22,2.25266695022583,2.173332929611206
2012-06-25,2.2073330879211426,2.262666940689087
2012-06-26,2.107332944869995,2.136667013168335
2012-06-27,2.130666971206665,2.126667022705078
2012-06-28,2.0940001010894775,2.126667022705078
2012-06-29,2.0859999656677246,2.186666965484619
2012-07-02,2.0266671180725098,2.0899999141693115
2012-07-03,2.0439999103546143,2.0399999618530273
2012-07-05,2.0820000171661377,2.053999900817871
2012-07-06,2.065999984741211,2.065999984741211
2012-07-09,2.0993330478668213,2.062666893005371
2012-07-10,2.0846669673919678,2.1026670932769775
2012-07-11,2.1006669998168945,2.1046669483184814
2012-07-12,2.180000066757202,2.0859999656677246
2012-07-13,2.2833330631256104,2.197999954223633
2012-07-16,2.3973329067230225,2.2880001068115234
2012-07-17,2.2233328819274902,2.3333330154418945
2012-07-18,2.1433329582214355,2.0946669578552246
2012-07-19,2.1513330936431885,2.181333065032959
2012-07-20,2.119333028793335,2.138000011444092
2012-07-23,2.0439999103546143,2.069999933242798
2012-07-24,1.9893330335617065,2.0439999103546143
2012-07-25,1.9299999475479126,1.9946670532226562
2012-07-26,1.8753329515457153,1.9933329820632935
2012-07-27,1.9673329591751099,1.9140000343322754
2012-07-30,1.8233330249786377,1.9673329591751099
2012-07-31,1.8279999494552612,1.8359999656677246
2012-08-01,1.75,1.8660000562667847
2012-08-02,1.7400000095367432,1.7893329858779907
2012-08-03,1.8179999589920044,1.7933330535888672
2012-08-06,1.8846670389175415,1.8366669416427612
2012-08-07,2.016666889190674,1.9179999828338623
2012-08-08,1.9393329620361328,1.9933329820632935
2012-08-09,1.9606670141220093,1.968000054359436
2012-08-10,1.996000051498413,1.9539999961853027
2012-08-13,2.078000068664551,1.9793330430984497
2012-08-14,1.9613330364227295,2.049999952316284
2012-08-15,1.9600000381469727,1.9593329429626465
2012-08-16,2.0199999809265137,1.9686670303344727
2012-08-17,2.000667095184326,2.0193328857421875
2012-08-20,1.9673329591751099,2.009999990463257
2012-08-21,1.9406670331954956,1.972000002861023
2012-08-22,1.9966670274734497,1.934000015258789
2012-08-23,2.0486669540405273,2.0
2012-08-24,1.9666670560836792,2.003999948501587
2012-08-27,1.8880000114440918,1.9713330268859863
2012-08-28,1.9126670360565186,1.8933329582214355
2012-08-29,1.8940000534057617,1.8993330001831055
2012-08-30,1.8940000534057617,1.9066669940948486
2012-08-31,1.901332974433899,1.9073330163955688
2012-09-04,1.8760000467300415,1.901332974433899
2012-09-05,1.8626669645309448,1.8673330545425415
2012-09-06,1.9033329486846924,1.8666670322418213
2012-09-07,1.9566669464111328,1.9033329486846924
2012-09-10,1.824666976928711,1.946666955947876
2012-09-11,1.8533329963684082,1.8506669998168945
2012-09-12,1.8853329420089722,1.8600000143051147
2012-09-13,1.9653329849243164,1.9046670198440552
2012-09-14,2.0260000228881836,2.0
2012-09-17,2.169332981109619,2.1566669940948486
2012-09-18,2.0893330574035645,2.125333070755005
2012-09-19,2.069999933242798,2.066667079925537
2012-09-20,2.059999942779541,2.062000036239624
2012-09-21,2.001332998275757,2.0733330249786377
2012-09-24,2.0439999103546143,1.9673329591751099
2012-09-25,1.843999981880188,1.9079999923706055
2012-09-26,1.8359999656677246,1.843999981880188
2012-09-27,1.8993330001831055,1.8546669483184814
2012-09-28,1.9520000219345093,1.9153330326080322
2012-10-01,1.944000005722046,1.9666670560836792
2012-10-02,1.9866670370101929,1.9520000219345093
2012-10-03,1.9533330202102661,1.9833329916000366
2012-10-04,1.9600000381469727,2.0
